1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
318,7/18/06,853,149,38,S8LMSA,12/31/07,A,1.01,2.19,"2,133,810",0,"396,664","1,721,370",0,"4,718,780","2,509,904","359,845",0,"273,988",,"273,988",,,,0,,,18,4,0,,"273,988",262,262,0,0,0,0,262,0,0,7,0,2.6,0,19,98,113,32,0,0,
372,7/10/03,902,181,133,S8LMSA,12/31/07,A,1.12,3.35,"2,265,064","56,588","68,040","1,908,417",0,"2,328,712","1,149,326","454,479",0,"173,308","31,308","142,000",0,"2,019",0,0,,,2,4,0,,"175,327",185,172,13,0,0,0,185,0,0,20,0,1.64,20,70,71,8,12,4,0,
389,3/3/05,405,37,113,S8SUBR,12/31/07,A,1.35,5.03,"1,079,382",0,"41,523","770,191",0,"1,281,730","483,066","228,023",0,"156,393",,"156,393",,,,0,,,28,2,0,,"156,393",200,167,0,33,0,0,200,0,0,1,0,1.57,0,96,94,10,0,0,0,
395,11/17/06,187,147,154,S8LMSA,12/31/07,A,1.89,4.87,"318,429","23,730","11,581","149,727",0,"308,066","128,431","65,236",0,"34,610","6,024","28,586",0,0,0,"27,834","27,834",0,1,6,1,,"34,610",44,43,0,1,0,43,1,0,0,0,0,1.16,5,27,12,0,0,0,0,
409,4/15/05,303,122,125,SEC236,12/31/07,A,1.12,3.74,"1,954,690","244,894","15,665","1,518,071",0,"2,245,707","960,591","359,401",0,"239,851","40,597","199,254",0,0,"17,052","193,894","193,894",0,3,10,2,"248,485","256,903",366,293,73,0,0,0,366,0,0,0,0,1.65,0,257,19,51,39,0,0,
441,4/15/05,302,122,125,S8LMSA,12/31/07,A,1.2,3.22,"2,108,731","79,145","25,596","1,670,255",0,"3,359,080","1,405,132","362,591",0,"324,255",0,"324,255",0,0,0,"285,617","285,617",,11,3,0,"248,485","324,255",250,250,0,0,0,0,250,0,0,0,0,3.57,0,0,0,107,143,0,0,
447,6/27/02,883,122,50,TCRED9,12/31/07,C,0.99,0.82,"1,139,932","9,239","4,180","1,133,155",0,"707,120","951,011","87,560",0,"371,101","53,860","317,241","14,648",0,"76,828","323,096","308,448","14,648",1,25,7,"43,272","462,577",133,81,0,52,0,0,133,0,0,0,0,1.5,35,17,60,21,0,0,0,
448,3/18/04,851,122,50,ELDER,12/31/07,F,0.79,0.84,"394,224","3,781","5,650","484,331",0,"431,397","563,935","50,054",0,"57,184","13,823","43,361",0,0,0,"41,150","41,150",0,1,3,2,"39,384","57,184",66,33,0,33,0,66,0,0,0,0,0,0.26,49,17,0,0,0,0,0,
449,6/27/03,482,258,13,INTERN,12/31/07,F,0.77,0.92,"1,444,343","55,103","5,036","1,786,681",0,"383,798","708,870","290,189",0,"188,583",,"188,583",,,,0,,,13,3,0,,"188,583",156,39,0,117,0,0,156,0,0,0,0,1.56,0,69,87,0,0,0,0,
450,6/26/03,1065,507,146,TCRED9,12/31/07,A,1.06,5.37,"234,775","20,606","10,142","192,487",0,"459,423","108,552","22,952",0,"79,943","4,546","75,397","3,203","1,197",971,"71,818","68,615","3,203",12,3,0,"127,005","85,314",63,59,0,4,0,0,63,0,0,0,0,2.19,0,11,29,23,0,0,0,
451,4/21/04,801,122,50,TCRED4,12/31/07,D,0.33,1.12,"29,574",0,"1,766","84,048",0,"96,010","123,406","37,490",0,"11,717","4,172","7,545",0,0,0,"6,773","6,773",0,1,3,1,"99,891","11,717",19,19,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,
452,9/15/04,1092,507,146,TCRED9,12/31/07,A,4.78,3.75,"429,113",0,"32,290","83,032",0,"1,283,396","351,094","8,537",0,"103,345",,"103,345",,,,0,,,5,3,0,,"103,345",83,83,0,0,0,0,83,0,0,0,0,1.54,0,42,37,4,0,0,0,
453,12/10/02,752,229,15,RAD,12/31/07,A,1.16,1.5,"458,834","52,291","3,983","348,458",0,"503,508","461,236","126,467",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0,
455,9/29/03,680,491,142,TCRED4,12/31/07,A,1.1,5.92,"2,737,770",0,"17,376","2,473,466",0,"3,260,759","745,919","195,562",0,"361,680","6,870","354,810",0,0,0,"354,810","354,810",0,21,4,0,"931,225","361,680",300,150,0,150,0,0,300,0,0,0,0,1.92,0,72,180,48,0,0,0,
456,11/17/03,860,507,146,TCRED9,12/31/07,A,2.34,4.2,"586,187","9,667","56,329","221,926",0,"1,607,254","419,492","37,041",0,"144,358","14,362","129,996",0,0,"19,016","128,051","128,051",0,5,3,2,"73,820","163,374",150,116,0,34,0,0,150,0,0,18,0,1.78,0,65,59,20,6,0,0,
457,11/17/03,860,507,146,TCRED9,12/31/07,A,1.68,6.57,"252,362","4,163","31,163","129,362",0,"779,857","136,593","17,914",0,"121,264","15,057","106,207",,"14,443",,"103,406","103,406",0,1,7,3,"51,239","135,707",80,61,0,19,0,0,80,0,0,5,0,1.7,0,38,28,14,0,0,0,
495,11/24/03,1189,231,40,S8SUBR,12/31/07,A,1.25,3.54,"269,727","91,000","4,740","138,716",0,"330,328","109,362","15,918",0,"71,297",,"71,297",,,,0,,,1,4,1,,"71,297",74,73,0,0,1,0,74,0,0,4,0,1.23,0,60,11,3,0,0,0,
496,3/26/04,1030,122,97,TCRED9,12/31/07,C,0.82,3.7,"294,632","7,054","12,423","334,421",0,"421,846","147,834","33,870",0,"45,765","5,188","40,577",0,0,0,"40,577","40,577",0,1,4,1,"33,679","45,765",46,46,0,0,0,0,46,0,0,6,0,2.11,0,4,34,7,1,0,0,
498,4/14/04,450,149,156,TCRED4,12/31/07,A,0.91,1.3,"1,114,389",0,"8,796","1,209,779",0,"348,001","755,964","487,668",0,"278,546","84,386","194,160",0,"7,282",0,"169,720","169,720",,1,6,2,"104,412","285,828",154,32,0,122,0,0,154,0,0,0,0,1.6,0,66,84,4,0,0,0,
501,3/2/04,156,504,50,ELDER,12/31/07,B,1.01,0.73,"823,391",0,"3,818","808,784",0,"376,688","594,405","76,530",0,"62,709","18,584","44,125",,,429,"35,686","35,686",0,1,2,2,"419,525","63,138",78,16,0,62,0,78,0,0,0,0,0,0.72,24,52,2,0,0,0,0,
502,12/18/03,401,113,88,TCRED9,12/31/07,C,0.88,1.22,"232,596","27,082","2,271","232,177",0,"143,740","133,058","15,000",0,"95,875","14,781","81,094",,,,0,,,4,3,0,"255,764","95,875",80,76,0,4,0,0,80,0,0,0,0,2.18,0,10,46,24,0,0,0,
505,3/16/05,757,122,2,S8SUBR,12/31/07,A,1.28,4.17,"716,545","26,388","14,899","525,657",0,"783,904","237,331","49,528",0,"101,926","20,157","81,769","6,970",,918,"78,362","71,392","6,970",2,7,3,"37,546","109,814",106,104,0,0,2,106,0,0,0,13,0,1.18,0,87,19,0,0,0,0,
508,6/1/04,983,149,149,TCRED4,12/31/07,A,1.19,2.6,"409,857","5,952","1,505","339,152",0,"581,531","255,428","32,109",0,"80,000","80,000",,,,,0,,,3,4,2,,"80,000",64,64,0,0,0,0,64,0,0,4,0,1.88,0,15,42,7,0,0,0,
530,4/14/05,849,160,31,S8SUBR,12/31/07,D,0.4,1.15,"345,571","291,303","8,482","114,745",0,"194,309","180,913","12,472",0,"29,976",,"29,976",,,,0,,,1,5,1,,"29,976",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0,
535,6/30/06,1214,160,18,S8NCON,12/31/07,A,1.28,4.04,"518,514","119,804","13,985","300,842",0,"757,452","212,253","24,922",0,"44,375",,"44,375",,,,0,,,1,5,2,,"44,375",71,70,0,0,1,70,0,0,1,8,0,1,0,71,0,0,0,0,0,
537,5/4/05,860,507,146,TCRED9,12/31/07,A,2.1,9.45,"442,251","2,364","79,955","171,091",0,"2,490,619","285,126","21,441",0,"115,526",,"115,526",,,,0,,,,,,,"115,526",92,71,0,21,0,0,92,0,0,12,0,2.7,0,0,36,48,8,0,0,
539,5/4/05,860,507,146,TCRED4,12/31/07,A,3.69,6.46,"359,595","2,110",312,"96,880",0,"1,959,034","327,063","23,920",0,"108,310","108,310",,,,,0,,,,,,,"108,310",74,57,0,17,0,0,74,0,0,5,0,2.85,0,0,25,35,14,0,0,
540,4/15/05,38,45,12,INTERN,12/31/07,A,1.29,1.89,"386,042",0,"1,937","297,614",0,"159,125","230,586","146,353",0,"44,000",,"44,000",,,,0,,,21,1,0,,"44,000",59,0,18,41,0,0,59,0,0,0,0,1.71,0,19,38,2,0,0,0,
541,8/26/04,1029,149,46,SHARP,12/31/07,A,0,4.51,"189,648",0,"1,152",0,0,"836,694","222,223",1,"36,697","10,000","10,000",,,,,0,,,,,,,"10,000",52,40,5,7,0,0,52,0,0,0,0,2.44,0,10,21,9,12,0,0,
542,8/26/04,1009,149,46,SHARP,12/31/07,A,0,3.58,"226,228",0,78,0,0,"641,194","211,045","31,854",0,"10,000","10,000",,,,,0,,,,,,,"10,000",49,19,11,19,0,0,49,0,0,0,0,2.06,0,19,15,8,7,0,0,
629,5/13/70,1034,223,82,MISC,12/31/07,F,0.31,0.27,"5,015","3,249",174,"5,148",0,"11,689","46,964","2,945",0,"8,000",0,"8,000",0,0,0,0,,,1,2,0,"5,345","8,000",3,3,0,0,0,0,3,0,0,0,0,4,0,0,1,0,1,0,1,
637,3/16/72,795,512,81,INTERN,12/31/07,B,1.02,0.84,"425,085","37,479","2,233","379,622",0,"109,285","306,819","176,493",0,"59,258","13,476","45,782",0,0,"3,696","44,931","44,930",1,1,7,2,"76,452","62,954",62,12,0,50,0,37,25,0,0,0,0,1.35,2,40,16,4,0,0,0,
640,5/20/71,109,169,115,SEC13A,12/31/07,A,1.27,1.91,"562,179","133,377","2,872","336,366",0,"427,920","359,396","135,400",0,"169,400",0,"169,400",0,0,0,"150,000","150,000",0,1,18,0,0,"169,400",200,2,198,0,0,0,200,0,0,0,0,1.5,0,100,100,0,0,0,0,
645,10/1/71,832,89,121,S8SUBR,12/31/07,A,3.06,1.94,"720,819","131,503","11,142","189,236",0,"546,446","402,168","120,309",0,"107,600",0,"107,600",0,0,0,"85,100","85,100",0,6,4,0,"38,053","107,600",135,92,0,43,0,0,135,0,0,0,0,0.9,49,61,15,10,0,0,0,
647,5/20/71,1033,494,147,S8SUBR,12/31/07,F,0.7,0.69,"447,060","275,890","4,896","236,164",0,"246,925","548,664","165,258","24,969","75,134","9,278","65,856",0,0,0,"64,551","64,551",0,8,3,0,"47,980","75,134",88,88,0,0,0,0,88,0,0,0,0,2.61,0,3,41,31,13,0,0,
654,8/1/72,292,22,63,INTERN,12/31/07,A,1.14,4.56,"351,159","38,108","12,604","262,730",0,"129,300","132,101","103,756",0,0,0,0,0,0,0,"58,892","58,892",0,1,9,2,"101,495","72,380",94,19,0,75,0,0,94,0,0,0,0,1.19,0,76,18,0,0,0,0,
655,1/11/71,1036,494,46,S8SUBR,12/31/07,F,0.79,0.47,"575,638","296,013","5,275","348,933",0,"280,967","900,331","253,158","51,218","94,715","10,483","84,232",0,"32,803","6,601","115,250","115,250",0,13,3,0,"84,012","134,119",129,129,0,0,0,0,129,0,0,0,0,2.41,0,11,62,48,8,0,0,
656,9/16/71,1087,148,155,S8SUBR,12/31/07,A,2.05,8.87,"349,123",0,"9,602","165,343",0,"792,051","197,610","108,287",0,"109,884","10,915","98,969","6,883",0,0,"93,385","86,502","6,883",1,4,0,"40,811","116,767",57,57,0,0,0,0,57,0,0,0,0,3.12,0,3,5,31,18,0,0,
660,7/20/71,1279,149,156,RAD,12/31/07,B,0.9,1.47,"437,142","124,953","4,569","341,494",0,"199,964","436,067","185,874","113,737","180,689",0,"180,689",0,0,0,"165,000","165,000",0,10,3,0,"435,600","180,689",134,34,0,100,0,0,134,0,0,0,0,2.27,0,0,98,36,0,0,0,
662,6/3/71,789,319,65,S8NCON,12/31/07,A,1.37,3.03,"403,451","29,899","3,349","270,041",0,"367,772","245,341","124,130",0,"95,443","1,588","93,855",0,0,0,"85,152","85,152",0,17,2,0,"414,691","95,443",100,78,0,22,0,0,100,0,0,0,0,1.96,0,16,72,12,0,0,0,
664,10/28/71,574,36,109,MISC,12/31/07,A,1.37,1.56,"1,051,389","188,259","7,665","626,149",0,"392,518","410,104","158,758",0,"163,912","14,127","149,785",0,0,"1,893","89,367","89,367",0,6,3,0,"144,347","165,805",154,73,32,49,0,0,154,0,0,0,0,1.56,15,44,88,7,0,0,0,
667,9/28/72,1073,223,82,S8SUBR,12/31/07,B,1.66,0,"30,769",749,279,"17,938",0,0,0,0,0,"8,388",888,"7,500",0,"1,837","1,173","9,096","9,096",0,1,3,0,"4,868","11,398",6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0,
668,7/8/71,93,229,77,MISC,12/31/07,C,0.87,1.46,"179,452","82,940","4,505","105,661",0,"114,599","144,397","65,940",0,"69,736","7,584","62,152",0,0,"2,160","64,320","64,320",0,6,3,0,"109,771","69,736",72,18,54,0,0,0,72,0,0,4,0,1.83,0,12,60,0,0,0,0,
669,5/20/71,1064,494,147,S8SUBR,12/31/07,C,0.94,1.25,"190,568","80,207","8,522","108,718",0,"89,421","135,316","51,819","12,178","38,896","4,291","34,605",0,0,"2,118","39,600","39,600",0,16,3,0,"31,197","41,014",45,45,0,0,0,0,45,0,0,0,0,2.51,0,2,18,25,0,0,0,
671,11/11/71,1188,231,40,SEC236,12/31/07,A,1.07,1.43,"98,899","7,463","2,109","83,529",0,"44,054","60,449","29,738",0,"190,000",0,"190,000",0,0,0,"10,800","10,800",0,1,4,0,"6,000","190,000",22,22,0,0,0,0,22,0,0,0,0,1.27,0,16,6,0,0,0,0,
672,8/12/71,273,83,75,INTERN,12/31/07,A,1.93,1.58,"923,919","140,317","13,397","399,385",0,"280,593","357,122","179,500",0,"128,439","1,500","126,939","7,700",0,0,"127,481","120,436","7,045",1,9,2,0,"136,139",164,33,0,131,0,0,164,0,0,0,0,1.1,17,114,33,0,0,0,0,
674,2/17/72,378,49,85,SEC236,12/31/07,C,0.84,1.48,"378,962","82,035","15,083","333,927",0,"426,570","424,381","132,925","2,282","221,175","29,220","191,955",0,0,"1,607","191,720","191,720",0,10,3,0,"573,075","221,175",200,50,150,0,0,0,200,0,0,4,0,2.34,0,0,132,68,0,0,0,
675,9/11/73,907,64,135,SEC13A,12/31/07,A,1.18,1.19,"336,267","78,964","11,448","208,976",0,"407,577","430,617","89,228",0,"98,302","4,044","94,258","1,260",0,0,"68,609","67,349","1,260",2,4,0,"51,152","99,562",97,37,60,0,0,0,97,0,0,0,0,1.6,8,29,54,6,0,0,0,
677,11/11/71,1012,223,82,RAD,12/31/07,F,0.77,0,"15,348","5,413","1,546","10,894",0,0,0,0,0,"12,158",0,"12,158",0,0,0,"6,665","6,665",0,1,3,0,"9,972","12,158",9,3,6,0,0,0,9,0,0,0,0,2,0,0,9,0,0,0,0,
678,4/11/72,331,149,156,RAD,12/31/07,A,1.07,1.58,"739,050","169,228","5,035","529,070",0,"188,609","333,189","213,568",0,"150,408","3,998","146,410",0,0,0,"154,208","154,208",0,22,3,0,"786,170","150,408",160,40,120,0,0,0,160,0,0,3,0,1.89,0,42,94,24,0,0,0,
681,7/31/74,587,148,155,SEC13A,12/31/07,A,1.21,2.53,"294,772","43,944","2,589","204,412",0,"273,579","200,989","92,896",0,"88,890",0,"88,890",0,0,0,"83,880","83,880",0,11,2,0,"452,153","88,890",96,24,72,0,0,0,96,0,0,3,0,1.73,0,36,50,10,0,0,0,
682,4/24/73,864,228,51,SEC236,12/31/07,B,1.65,0.76,"74,041","22,950",661,"30,496",0,"30,958","55,966","15,137",0,"11,600","1,500","10,100","1,400",0,0,"10,005","8,605","1,400",1,6,1,"4,459","13,000",15,0,15,0,0,14,1,0,0,1,0,1.07,1,12,2,0,0,0,0,
684,5/22/74,455,147,154,SEC236,12/31/07,B,1.05,0.7,"441,373","179,235","16,950","234,414",0,"213,736","408,773","103,200",0,"72,000",0,"72,000",0,0,0,"63,900","63,900",0,1,7,2,0,"72,000",94,38,56,0,0,94,0,0,0,0,0,1.14,0,81,13,0,0,0,0,
685,4/11/72,568,318,52,INTERN,12/31/07,A,3.26,7.05,"1,759,008","14,500","8,502","531,738",0,"1,300,901","419,784","235,356",0,"154,072","11,147","142,925","13,500",0,"29,248","97,515","85,115","12,400",1,16,3,"14,419","196,820",127,25,0,102,0,0,127,0,0,0,0,1.14,16,83,22,6,0,0,0,
686,10/1/71,73,319,65,RADDEC,12/31/07,B,1.01,0.6,"303,011","88,310","3,513","209,654",0,"183,375","386,085","77,925",0,"105,134","5,772","99,362",0,0,0,"97,552","97,552",0,12,3,0,"489,375","105,134",100,58,42,0,0,0,100,0,0,0,0,2.48,0,36,12,25,22,5,0,
687,2/29/72,773,140,150,SEC236,12/31/07,A,1.91,3.3,"2,490,442","755,271","29,009","892,473",0,"1,318,853","658,105","258,181",0,"252,013","5,162","246,851",0,0,"11,810","201,150","201,150",0,16,3,0,"650,351","263,823",201,181,20,0,0,0,201,0,0,5,0,2.5,0,30,70,71,30,0,0,
690,5/23/73,753,229,15,RAD,12/31/07,C,0.96,0.67,"1,094,393","215,448","15,536","898,263",0,"398,146","1,005,732","412,594",0,"236,640","4,218","232,422",0,0,0,"231,640","231,640",0,20,2,0,"889,715","236,640",300,75,200,25,0,0,300,0,0,0,0,1.41,0,176,124,0,0,0,0,
691,9/11/73,103,99,69,SEC236,12/31/07,B,1.2,0.9,"321,902","96,036","7,086","181,803",0,"157,182","259,024","84,523",0,"129,908","38,148","91,760",0,0,0,"91,760","91,760",0,11,3,0,"402,930","129,908",100,25,56,19,0,0,100,0,0,1,0,1.96,0,16,72,12,0,0,0,
694,3/6/73,516,149,156,INTERN,12/31/07,D,0.81,1.13,"4,032,358","207,616","60,000","4,657,544",0,"1,642,615","2,175,074","719,521",0,"504,000","19,000","485,000","2,000",0,0,"374,500","372,500","2,000",3,14,6,0,"506,000",465,377,0,88,0,173,292,0,0,27,0,1.6,0,184,281,0,0,0,0,
696,7/13/72,812,92,36,SEC13A,12/31/07,A,1.62,1.36,"953,813","52,296",743,"555,105",0,"487,166","593,355","234,283",0,"173,040","3,000","170,040","8,000",0,0,"144,584","136,584","8,000",1,22,2,"49,940","181,040",213,3,157,53,0,0,213,0,0,2,0,1.3,22,106,85,0,0,0,0,
697,6/22/72,48,36,109,S8NCON,12/31/07,A,1.43,4.82,"898,891","539,201","20,780","236,272",0,"381,321","196,429","117,277",0,"135,968","12,568","123,400",0,0,"4,100","115,800","115,800",0,5,3,0,"308,404","135,968",124,108,15,0,1,0,124,0,0,2,0,1.82,0,34,78,12,0,0,0,
698,8/3/73,321,270,30,SEC236,12/31/07,B,1.04,0.45,"849,904","222,635","18,680","585,832",0,"250,460","813,858","256,908",0,"194,703","25,013","169,690","12,000",0,0,"186,643","174,643","12,000",9,7,2,"335,333","206,703",201,75,126,0,0,89,112,0,0,16,0,1.86,0,89,72,20,20,0,0,
699,2/7/72,736,50,37,RADDEC,12/31/07,C,0.63,11.51,"373,130",0,"39,698","526,224",0,"2,609,564","415,006","178,627","9,714","193,371","24,020","169,351",0,0,"4,835","170,958","170,958",0,33,3,0,"405,108","193,371",204,68,136,0,0,0,204,0,0,10,0,2,0,56,93,55,0,0,0,
700,4/15/75,722,146,16,SEC13A,12/31/07,F,0.74,0.22,"429,869","246,063","2,398","244,617",0,"106,823","592,821","111,471",0,"80,000",0,"80,000",0,0,0,"55,150","55,150",0,1,7,0,0,"80,000",89,23,66,0,0,89,0,0,0,12,0,1.08,0,82,7,0,0,0,0,
703,5/9/72,787,36,109,MISC,12/31/07,D,0.78,1.08,"746,093","489,537","10,479","316,517",0,"216,885","347,950","146,994",0,"143,686","4,933","138,753",0,0,864,"132,180","132,180",0,5,3,0,"832,867","144,550",132,97,35,0,0,0,132,0,0,0,0,2.09,0,24,72,36,0,0,0,
704,7/13/72,821,148,155,SEC13A,12/31/07,A,0.96,4.37,"156,328","45,299","4,123","111,430",0,"285,103","108,794","43,493",0,"37,651","7,229","30,422",0,0,462,"31,650","31,650",0,1,5,1,"10,753","38,113",52,0,52,0,0,0,52,0,0,0,0,0.5,28,22,2,0,0,0,0,
706,7/20/72,41,148,111,S8SUBR,12/31/07,A,1.46,4.64,"184,292","66,534","2,687","79,012",0,"149,279","71,780","39,600",0,"32,361",0,"32,361",0,0,"8,309","27,332","27,332",0,2,3,0,"128,502","40,670",33,33,0,0,0,0,33,0,0,0,0,2.33,0,2,20,9,2,0,0,
707,12/9/71,449,277,110,TCRED4,12/31/07,A,1.06,1.24,"1,985,856","226,287","14,093","1,652,007",0,"877,056","1,433,623","724,018",0,"380,643",0,"380,643","8,000",0,0,"276,758","272,158","4,600",2,21,5,"294,768","388,643",448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0,
708,7/13/72,171,149,156,RAD,12/31/07,A,1.08,1.17,"1,184,301","177,223","9,133","921,714",0,"565,498","865,107","381,181",0,"281,000",0,"281,000",0,0,0,"215,075","215,075",0,2,12,4,0,"281,000",250,100,150,0,0,0,250,0,0,0,0,2.07,0,41,150,59,0,0,0,
709,2/8/73,665,87,49,SEC236,12/31/07,A,1.47,1.87,"1,004,373",0,"13,512","675,465",0,"1,031,843","738,161","187,367",0,"104,003",694,"103,309","25,968",0,0,"93,475","71,390","22,085",1,13,3,"22,621","129,971",80,20,10,50,0,0,80,0,0,0,0,1.75,0,20,60,0,0,0,0,
712,7/19/73,1282,113,88,RADDEC,12/31/07,C,0.79,1.26,"412,426","101,864","7,916","384,108",0,"302,002","395,315","154,871",0,"201,471","24,159","177,312",0,0,"10,629","184,200","184,200",0,19,2,0,"849,551","212,100",168,72,96,0,0,12,156,0,0,3,0,2.22,0,11,121,24,12,0,0,
713,12/28/71,1055,64,135,S8SUBR,12/31/07,A,1.37,3.72,"346,630",0,"11,651","244,649",0,"607,488","312,841","149,655",0,"77,083","19,861","57,222",0,"9,817",0,"59,901","59,901",0,2,7,0,"17,045","86,900",71,71,0,0,0,0,71,0,0,4,0,1.69,0,22,49,0,0,0,0,
714,12/19/74,591,93,140,TCRED4,12/31/07,B,0.93,3.45,"707,591","124,694","19,000","607,391",0,"449,863","327,208","196,700",0,"128,684","11,870","116,814",0,0,0,"117,758","117,758",0,20,2,0,"866,408","128,684",125,32,40,53,0,0,125,0,0,0,3,1.78,0,40,73,12,0,0,0,
716,8/23/73,1205,83,75,SEC236,12/31/07,A,1.13,1.77,"533,504","178,756","6,889","307,243",0,"315,203","321,267","143,472",0,"127,656","23,719","103,937",0,0,"7,075","123,076","123,076",0,7,5,2,"153,182","127,656",156,39,117,0,0,0,156,0,0,0,0,1.31,18,82,45,11,0,0,0,
717,6/14/72,399,113,88,RADDEC,12/31/07,A,1.12,2.68,"386,888","66,304","13,455","275,253",0,"162,058","152,384","91,924",0,"93,740","2,500","91,240",460,0,0,"88,599","88,180",419,27,2,0,"528,818","94,200",111,44,66,0,1,0,111,0,0,2,0,1.63,0,51,50,10,0,0,0,
718,7/19/73,1249,148,155,SEC13A,12/31/07,A,1.43,1.95,"196,656","40,786","1,078","108,561",0,"107,511","102,352","47,245",0,"54,087","12,294","41,793",0,0,"2,569","40,848","40,848",0,1,5,0,"82,098","54,087",45,11,34,0,0,0,45,0,0,0,0,1.67,0,24,12,9,0,0,0,
719,3/14/73,32,295,24,SEC236,12/31/07,A,1.12,2.02,"366,861","140,162","5,274","197,485",0,"309,116","312,912","85,205","75,000","105,740",0,"105,740",0,0,0,"98,444","98,444",0,21,3,0,"585,446","105,740",112,28,84,0,0,0,112,0,0,1,0,2.03,0,26,63,17,6,0,0,
720,2/8/72,988,223,82,SEC236,12/31/07,B,1.47,0.84,"616,646","114,815","7,410","336,899",0,"371,598","545,752","103,971",0,"162,537","17,824","144,713",0,"30,503",0,"132,505","132,505",0,12,4,1,"84,240","193,040",149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1,
721,11/21/73,695,26,125,236DEC,12/31/07,A,1.33,1.04,"1,305,240","167,623","19,964","838,295",0,"593,909","786,507","216,631",0,"109,030","13,150","95,880",0,0,"12,000","106,812","106,812",0,1,12,2,"74,048","109,030",164,66,98,0,0,164,0,0,0,16,0,0.78,38,124,2,0,0,0,0,
722,1/4/73,144,36,109,236DEC,12/31/07,C,-0.08,2.58,"90,156","129,905","4,963","548,366",0,"1,068,000","687,556","272,965",0,"244,406",0,"244,406",0,0,0,"224,188","224,188",0,24,3,0,0,"244,406",173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0,
723,5/9/72,383,122,50,SEC236,12/31/07,A,1.13,1.83,"849,706","148,057","18,086","605,998",0,"504,659","496,060","220,552",0,"277,800",0,"277,800",0,0,0,"266,650","266,650",0,12,3,0,"688,248","277,800",250,63,187,0,0,0,250,0,0,7,0,2,0,50,150,50,0,0,0,
744,7/10/74,353,149,156,SEC13A,12/31/07,A,0.98,2.33,"336,058","13,078","6,650","322,262",0,"1,340,565","2,035,210","150,463","1,310,000","176,251","2,400","173,851","1,600",0,0,"123,200","121,600","1,600",10,3,1,"130,359","177,851",148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0,
745,5/30/74,781,122,50,M2WDEC,12/31/07,F,0.78,0.91,"211,755","68,002","12,944","168,032",0,"228,435","324,552","73,580",0,"133,117","74,528","58,589",0,0,800,"59,760","59,760",0,4,3,0,"225,204","133,917",64,62,2,0,0,0,64,0,0,0,0,1.88,0,16,40,8,0,0,0,
746,12/18/73,9,36,109,M2W,12/31/07,A,1.26,4.95,"403,019","60,275","5,162","268,158",0,"670,411","255,338","119,773",0,"129,188","11,375","117,813",0,0,"2,678","103,198","103,198",0,11,2,0,"627,264","131,866",108,108,0,0,0,0,108,0,0,0,0,1.94,0,26,66,12,4,0,0,
748,4/15/75,584,5,80,SEC13A,12/31/07,A,2.23,31.19,"35,661",0,333,"15,808",0,"287,469","16,416","7,200",0,"7,921",0,"7,921",0,0,0,"6,900","6,900",0,1,2,0,"15,126","7,921",6,2,4,0,0,0,6,0,0,0,0,2,0,0,6,0,0,0,0,
749,9/18/73,1283,128,132,SEC236,12/31/07,D,0.86,1.19,"680,928","486,245","6,915","219,425",0,"215,271","277,053","95,688",0,"79,848",0,"79,848",0,0,0,"78,136","78,136",0,0,3,0,0,"79,848",116,58,58,0,0,116,0,0,0,10,0,1.09,0,106,10,0,0,0,0,
751,11/30/72,1208,76,139,RADDEC,12/31/07,B,1.01,0.44,"4,429,670","1,561,151","71,553","2,759,578",0,"1,670,196","5,112,307","1,283,236",0,"1,345,493","20,000","1,325,493",1,0,0,"1,053,733","1,053,732",1,64,13,7,"2,996,828","1,345,494","1,213",300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0,
752,11/19/74,45,93,140,SEC13A,12/31/07,A,1.49,9.89,"526,617","70,920","2,902","303,108",0,"1,607,084","314,324","151,818",0,0,0,0,0,0,0,"124,903","124,903",0,20,2,0,"1,768,162","153,750",145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0,
753,6/26/75,158,79,32,SEC13A,12/31/07,A,1.2,2.01,"2,075,179","79,617","8,217","1,658,516",0,"474,011","545,720","310,000",0,"169,000",0,"169,000",0,0,0,"150,000","150,000",0,26,2,0,"1,488,880","169,000",200,50,150,0,0,200,0,0,0,13,0,1.25,0,150,50,0,0,0,0,
